appear,code,date,name,p_change,reasons
1,300523,2018-09-06,辰安科技,-7.2908,日跌幅偏离值达到7%的前五只证券 ; 
2,002848,2018-09-06,高斯贝尔,10.0,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
3,002143,2018-09-06,印纪传媒,9.915,日振幅值达到15%的前五只证券 ; 日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
2,300411,2018-09-06,金盾股份,9.9557,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,300106,2018-09-06,西部牧业,1.6416,日振幅值达到15%的前五只证券 ; 
1,601619,2018-09-06,嘉泽新能,10.0394,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,300586,2018-09-06,美联新材,0.9962,日换手率达到20%的前五只证券 ; 
1,300380,2018-09-06,安硕信息,9.9837,日涨幅偏离值达到7%的前五只证券 ; 
2,601330,2018-09-06,绿色动力,9.9888,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
2,600640,2018-09-06,号百控股,10.039,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
2,002647,2018-09-06,仁东控股,-10.0,日跌幅偏离值达到7%的前五只证券 ; 连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 
1,000008,2018-09-06,神州高铁,7.4419,日涨幅偏离值达到7%的前五只证券 ; 
1,300730,2018-09-06,科创信息,2.0302,日换手率达到20%的前五只证券 ; 
2,000760,2018-09-06,斯太尔,10.137,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002289,2018-09-06,宇顺电子,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,603713,2018-09-06,密尔克卫,-7.5047,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,002028,2018-09-06,思源电气,8.0776,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,600389,2018-09-06,江山股份,-7.6215,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,000669,2018-09-06,金鸿控股,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,002771,2018-09-06,真视通,9.9783,日涨幅偏离值达到7%的前五只证券 ; 
1,300659,2018-09-06,中孚信息,-7.9142,日跌幅偏离值达到7%的前五只证券 ; 
1,002932,2018-09-06,明德生物,1.8017,日换手率达到20%的前五只证券 ; 
1,300724,2018-09-06,捷佳伟创,3.2848,日换手率达到20%的前五只证券 ; 
1,300746,2018-09-06,汉嘉设计,9.9953,日涨幅偏离值达到7%的前五只证券 ; 
1,300240,2018-09-06,飞力达,-9.2352,日跌幅偏离值达到7%的前五只证券 ; 
1,600280,2018-09-06,中央商场,-10.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,601606,2018-09-06,长城军工,-3.7185,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,300238,2018-09-06,冠昊生物,9.9723,日涨幅偏离值达到7%的前五只证券 ; 
1,603192,2018-09-06,汇得科技,6.0224,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,002554,2018-09-06,惠博普,10.1639,日涨幅偏离值达到7%的前五只证券 ; 
1,300139,2018-09-06,晓程科技,9.9776,日涨幅偏离值达到7%的前五只证券 ; 
1,300031,2018-09-06,宝通科技,-10.0,日跌幅偏离值达到7%的前五只证券 ; 
1,002618,2018-09-06,丹邦科技,-10.0208,日跌幅偏离值达到7%的前五只证券 ; 
1,000901,2018-09-06,航天科技,7.8585,日涨幅偏离值达到7%的前五只证券 ; 
1,600929,2018-09-05,湖南盐业,10.0289,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,002730,2018-09-05,电光科技,-8.6379,日跌幅偏离值达到7%的前五只证券 ; 
1,000586,2018-09-05,汇源通信,5.6867,日涨幅偏离值达到7%的前五只证券 ; 
1,002467,2018-09-05,二六三,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,002291,2018-09-05,星期六,-8.7407,日跌幅偏离值达到7%的前五只证券 ; 
1,002219,2018-09-05,恒康医疗,9.8726,日涨幅偏离值达到7%的前五只证券 ; 
2,603032,2018-09-05,德新交运,10.0218,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,002091,2018-09-05,江苏国泰,9.9467,日涨幅偏离值达到7%的前五只证券 ; 
1,000760,2018-09-05,斯太尔,9.9398,日涨幅偏离值达到7%的前五只证券 ; 
1,300312,2018-09-05,邦讯技术,6.7045,日换手率达到20%的前五只证券 ; 
1,600462,2018-09-05,九有股份,10.1504,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,002892,2018-09-05,科力尔,-0.3431,日换手率达到20%的前五只证券 ; 
1,002041,2018-09-05,登海种业,4.898,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300373,2018-09-05,扬杰科技,-10.0115,日跌幅偏离值达到7%的前五只证券 ; 
2,002072,2018-09-05,凯瑞德,9.9865,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
2,300004,2018-09-05,南风股份,9.9034,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
2,002359,2018-09-05,北讯集团,-10.0121,日跌幅偏离值达到7%的前五只证券 ; 连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 
1,603677,2018-09-05,奇精机械,-4.4566,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 
1,000595,2018-09-05,宝塔实业,10.0575,日涨幅偏离值达到7%的前五只证券 ; 
3,603713,2018-09-05,密尔克卫,-10.0076,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,002716,2018-09-05,金贵银业,-8.078,日换手率达到20%的前五只证券 ; 
1,300659,2018-09-05,中孚信息,2.8881,日换手率达到20%的前五只证券 ; 
1,601068,2018-09-05,中铝国际,9.9668,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,600165,2018-09-05,新日恒力,9.8985,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,300167,2018-09-05,迪威迅,9.9796,日涨幅偏离值达到7%的前五只证券 ; 
1,300016,2018-09-05,北陆药业,-8.8235,日跌幅偏离值达到7%的前五只证券 ; 
1,300527,2018-09-05,中国应急,0.5903,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,603192,2018-09-05,汇得科技,9.9912,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,300431,2018-09-05,暴风集团,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,300216,2018-09-05,千山药机,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,002921,2018-09-05,联诚精密,-5.5958,日换手率达到20%的前五只证券 ; 
1,601606,2018-09-05,长城军工,9.9805,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,300730,2018-09-05,科创信息,0.8091,日换手率达到20%的前五只证券 ; 
1,002321,2018-09-05,华英农业,10.017,日涨幅偏离值达到7%的前五只证券 ; 
1,300586,2018-09-05,美联新材,-6.1151,日换手率达到20%的前五只证券 ; 
1,300265,2018-09-05,通光线缆,9.9303,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,603590,2018-09-05,康辰药业,0.8272,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
2,600280,2018-09-05,中央商场,-10.0529,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券 ; 
2,300104,2018-09-05,乐视网,10.0796,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002774,2018-09-05,快意电梯,2.4322,日换手率达到20%的前五只证券 ; 
1,000576,2018-09-05,广东甘化,4.4444,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002647,2018-09-05,仁东控股,-10.0063,日跌幅偏离值达到7%的前五只证券 ; 
1,300724,2018-09-05,捷佳伟创,2.7707,日换手率达到20%的前五只证券 ; 
2,000979,2018-09-05,中弘股份,9.8901,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002933,2018-09-05,新兴装备,10.0077,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300411,2018-09-05,金盾股份,9.9757,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002899,2018-09-05,英派斯,4.734,日换手率达到20%的前五只证券 ; 
1,002935,2018-09-05,天奥电子,10.0,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,603988,2018-09-05,中电电机,-9.4657,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,603590,2018-09-04,康辰药业,-0.7842,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,002921,2018-09-04,联诚精密,1.9875,日换手率达到20%的前五只证券 ; 
1,000681,2018-09-04,视觉中国,9.9931,日涨幅偏离值达到7%的前五只证券 ; 
1,000979,2018-09-04,中弘股份,9.6386,日涨幅偏离值达到7%的前五只证券 ; 
1,603032,2018-09-04,德新交运,10.0192,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 
1,300451,2018-09-04,创业软件,10.0295,日涨幅偏离值达到7%的前五只证券 ; 
1,600280,2018-09-04,中央商场,-10.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,300296,2018-09-04,利亚德,-6.3102,日跌幅偏离值达到7%的前五只证券 ; 
1,002606,2018-09-04,大连电瓷,9.9034,日涨幅偏离值达到7%的前五只证券 ; 
1,601068,2018-09-04,中铝国际,10.0548,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,002359,2018-09-04,北讯集团,-9.9945,日跌幅偏离值达到7%的前五只证券 ; 
1,002647,2018-09-04,仁东控股,-10.0226,日跌幅偏离值达到7%的前五只证券 ; 
1,600701,2018-09-04,*ST工新,-5.0302,ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到15%的证券 ; 
1,000669,2018-09-04,金鸿控股,9.9825,日涨幅偏离值达到7%的前五只证券 ; 
1,601606,2018-09-04,长城军工,5.4956,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,603713,2018-09-04,密尔克卫,10.0104,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,600634,2018-09-04,*ST富控,-4.7244,ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到15%的证券 ; 
2,300106,2018-09-04,西部牧业,9.9723,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,300253,2018-09-04,卫宁健康,10.0142,日涨幅偏离值达到7%的前五只证券 ; 
2,002239,2018-09-04,奥特佳,-9.8976,日跌幅偏离值达到7%的前五只证券 ; 连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 
2,002892,2018-09-04,科力尔,10.0,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
1,000576,2018-09-04,广东甘化,9.9624,日涨幅偏离值达到7%的前五只证券 ; 
1,300711,2018-09-04,广哈通信,-1.6175,日换手率达到20%的前五只证券 ; 
1,300527,2018-09-04,中国应急,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,600165,2018-09-04,新日恒力,10.0559,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,300659,2018-09-04,中孚信息,10.0177,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,002263,2018-09-04,*ST东南,-4.8035,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券 ; 
1,300104,2018-09-04,乐视网,9.9125,日涨幅偏离值达到7%的前五只证券 ; 
1,002856,2018-09-04,美芝股份,-10.0113,日跌幅偏离值达到7%的前五只证券 ; 
1,002072,2018-09-04,凯瑞德,9.9407,日涨幅偏离值达到7%的前五只证券 ; 
1,300586,2018-09-04,美联新材,-0.7143,日换手率达到20%的前五只证券 ; 
2,002899,2018-09-04,英派斯,10.0,日涨幅偏离值达到7%的前五只证券 ; 日换手率达到20%的前五只证券 ; 
2,002716,2018-09-04,金贵银业,-10.0251,日跌幅偏离值达到7%的前五只证券 ; 连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 
1,000766,2018-09-04,通化金马,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,002041,2018-09-04,登海种业,10.0299,日涨幅偏离值达到7%的前五只证券 ; 
1,600435,2018-09-04,北方导航,10.0257,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,300724,2018-09-04,捷佳伟创,-0.4439,日换手率达到20%的前五只证券 ; 
1,000576,2018-09-03,广东甘化,9.9174,日涨幅偏离值达到7%的前五只证券 ; 
1,601606,2018-09-03,长城军工,-2.0624,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,002886,2018-09-03,沃特股份,-10.0142,日跌幅偏离值达到7%的前五只证券 ; 
1,000504,2018-09-03,南华生物,-9.0129,日跌幅偏离值达到7%的前五只证券 ; 
1,603776,2018-09-03,永安行,-7.7949,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,300586,2018-09-03,美联新材,-5.914,日换手率达到20%的前五只证券 ; 
1,300736,2018-09-03,百华悦邦,-0.3953,日换手率达到20%的前五只证券 ; 
1,000760,2018-09-03,斯太尔,-8.2645,日跌幅偏离值达到7%的前五只证券 ; 
1,002431,2018-09-03,棕榈股份,-6.6176,连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 
1,002366,2018-09-03,台海核电,-4.7952,连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 
1,603602,2018-09-03,纵横通信,9.9964,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,300296,2018-09-03,利亚德,-7.4257,日跌幅偏离值达到7%的前五只证券 ; 
1,300269,2018-09-03,联建光电,9.9518,日涨幅偏离值达到7%的前五只证券 ; 
1,603179,2018-09-03,新泉股份,5.0027,有价格涨跌幅限制的日价格振幅达到15%的前三只证券 ; 
1,300711,2018-09-03,广哈通信,4.0079,日换手率达到20%的前五只证券 ; 
1,300724,2018-09-03,捷佳伟创,1.9392,日换手率达到20%的前五只证券 ; 
1,002072,2018-09-03,凯瑞德,9.9511,日涨幅偏离值达到7%的前五只证券 ; 
1,300170,2018-09-03,汉得信息,-10.0271,日跌幅偏离值达到7%的前五只证券 ; 
1,000422,2018-09-03,*ST宜化,-4.8544,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券 ; 
1,002488,2018-09-03,金固股份,-9.9552,日跌幅偏离值达到7%的前五只证券 ; 
1,002463,2018-09-03,沪电股份,9.9683,日涨幅偏离值达到7%的前五只证券 ; 
1,002921,2018-09-03,联诚精密,1.1488,日换手率达到20%的前五只证券 ; 
1,000669,2018-09-03,金鸿控股,10.0193,日涨幅偏离值达到7%的前五只证券 ; 
1,300104,2018-09-03,乐视网,9.9359,日涨幅偏离值达到7%的前五只证券 ; 
2,603713,2018-09-03,密尔克卫,10.0046,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
1,300097,2018-09-03,智云股份,-7.4879,日跌幅偏离值达到7%的前五只证券 ; 
1,000008,2018-09-03,神州高铁,8.2051,日涨幅偏离值达到7%的前五只证券 ; 
2,002102,2018-09-03,冠福股份,-10.1227,日跌幅偏离值达到7%的前五只证券 ; 连续三个交易日内，跌幅偏离值累计达到20%的证券 ; 
1,002932,2018-09-03,明德生物,-4.1907,日换手率达到20%的前五只证券 ; 
1,002933,2018-09-03,新兴装备,9.993,连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
2,603192,2018-09-03,汇得科技,10.0133,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券 ; 
1,300310,2018-09-03,宜通世纪,-8.642,日跌幅偏离值达到7%的前五只证券 ; 
1,300106,2018-09-03,西部牧业,10.061,日涨幅偏离值达到7%的前五只证券 ; 
2,000593,2018-09-03,大通燃气,10.0309,日涨幅偏离值达到7%的前五只证券 ; 连续三个交易日内，涨幅偏离值累计达到20%的证券 ; 
1,300253,2018-09-03,卫宁健康,10.0,日涨幅偏离值达到7%的前五只证券 ; 
1,300081,2018-09-03,恒信东方,-9.9379,日跌幅偏离值达到7%的前五只证券 ; 
1,600818,2018-09-03,中路股份,-7.563,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券 ; 
1,002118,2018-09-03,紫鑫药业,9.9265,日涨幅偏离值达到7%的前五只证券 ; 
1,601068,2018-09-03,中铝国际,10.0604,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券 ; 
1,002451,2018-09-03,摩恩电气,10.017,日涨幅偏离值达到7%的前五只证券 ; 
1,603590,2018-09-03,康辰药业,6.8186,有价格涨跌幅限制的日换手率达到20%的前三只证券 ; 
